0,1,2,3,4,5,6
0.6397515,0.818182,0.7222222,0.2971698,0.106766924,1.0,1.0
0.6459627,0.54545474,0.27777776,0.15566038,0.022556392,1.0,1.0
0.6708074,0.72727275,0.33333334,0.091981135,0.02706767,1.0,1.0
0.62111795,0.54545474,0.27777776,0.24292453,0.03007519,1.0,1.0
0.60248446,0.54545474,0.44444445,0.4410377,0.04210526,1.0,1.0
0.6708074,0.63636374,0.61111116,0.1533019,0.058646616,1.0,1.0
0.5093168,0.4545455,0.38888893,0.4693396,0.039097745,1.0,1.0
0.49689436,0.2727275,0.22222224,0.1745283,0.04511278,1.0,1.0
0.2360248,0.4545455,0.27777776,0.3726415,0.019548872,1.0,1.0
0.62111795,0.4545455,0.27777776,0.2712264,0.10526316,1.0,1.0
0.65838504,0.63636374,0.5,0.48584908,0.07969925,1.0,1.0
0.7080745,0.54545474,0.38888893,0.23584907,0.04962406,1.0,1.0
0.5279503,0.818182,0.6666666,0.3773585,0.03007519,1.0,1.0
0.6956522,0.54545474,0.27777776,0.2759434,0.033082705,1.0,1.0
0.54037267,0.4545455,0.44444445,0.5825472,0.02556391,1.0,1.0
0.7080745,0.818182,0.61111116,0.4198113,0.022556392,1.0,1.0
0.75155276,0.72727275,0.5555556,0.4410377,0.058646616,1.0,1.0
0.6397515,0.72727275,0.5555556,0.2523585,0.051127817,1.0,1.0
0.5031056,0.4545455,0.27777776,0.20990567,0.016541354,1.0,1.0
0.68944097,0.4545455,0.5,0.3679245,0.0481203,1.0,1.0
0.5031056,0.3636365,0.33333334,0.3443396,0.058646616,1.0,1.0
0.5155279,0.4545455,0.27777776,0.16273585,0.06165413,1.0,1.0
0.7391303,0.72727275,0.5555556,0.74764156,0.04210526,1.0,1.0
0.72049683,0.63636374,0.38888893,0.19103774,0.15037595,1.0,1.0
0.7329193,0.63636374,0.38888893,0.38679248,0.0962406,1.0,1.0
0.72049683,0.4545455,0.44444445,0.2971698,0.12481204,1.0,1.0
0.6708074,0.63636374,0.5555556,0.3938679,0.05263158,0.0,0.0
0.66459626,0.63636374,0.44444445,0.3466981,0.19699249,1.0,1.0
0.6956522,0.72727275,0.33333334,0.2004717,0.039097745,1.0,1.0
0.6956522,0.63636374,0.27777776,0.4834906,0.088721804,0.0,0.0
0.42236024,0.2727275,0.22222224,0.5306604,0.058646616,1.0,1.0
0.60248446,0.818182,0.38888893,0.14622642,0.015037593,1.0,1.0
0.5217391,0.3636365,0.38888893,0.18396227,0.07218046,1.0,1.0
0.61490685,0.63636374,0.38888893,0.3419811,0.033082705,1.0,1.0
0.66459626,0.4545455,0.27777776,0.1485849,0.019548872,1.0,1.0
0.55900615,0.72727275,0.38888893,0.3490566,0.021052632,1.0,1.0
0.49689436,0.4545455,0.33333334,0.15801887,0.03007519,1.0,1.0
0.5279503,0.2727275,0.27777776,0.21462265,0.021052632,1.0,1.0
0.6397515,0.63636374,0.27777776,0.058962263,0.019548872,1.0,1.0
0.48447204,0.4545455,0.33333334,0.45990568,0.04661654,1.0,1.0
0.7142857,0.818182,0.5,0.5117925,0.040601503,1.0,1.0
0.60248446,0.3636365,0.22222224,0.2523585,0.016541354,1.0,1.0
0.7826087,0.63636374,0.38888893,0.23349057,0.118797,1.0,1.0
0.53416145,0.3636365,0.33333334,0.3207547,0.022556392,1.0,1.0
0.6397515,0.63636374,0.44444445,0.3985849,0.08120301,1.0,1.0
0.72049683,0.63636374,0.5,0.48820758,0.04661654,1.0,1.0
0.5279503,0.4545455,0.27777776,0.06603774,0.02556391,1.0,1.0
0.7453416,0.63636374,0.61111116,0.46226418,0.12631579,1.0,1.0
0.6335404,0.54545474,0.38888893,0.3278302,0.039097745,1.0,1.0
0.6708074,0.63636374,0.44444445,0.3419811,0.040601503,1.0,1.0
0.54037267,0.2727275,0.33333334,0.3089623,0.03007519,1.0,1.0
0.48447204,0.3636365,0.22222224,0.09669811,0.028571429,1.0,1.0
0.6956522,0.54545474,0.33333334,0.16745283,0.02406015,1.0,1.0
0.4906832,0.18181825,0.16666666,0.26415098,0.05263158,1.0,1.0
0.7080745,0.54545474,0.44444445,0.21933962,0.100751884,1.0,1.0
0.5776397,0.72727275,0.5555556,0.2523585,0.031578947,1.0,1.0
0.7142857,0.54545474,0.38888893,0.3584906,0.054135337,1.0,1.0
0.61490685,0.18181825,0.27777776,0.4433962,0.036090225,1.0,1.0
0.6459627,0.63636374,0.61111116,0.36320758,0.09022557,1.0,1.0
0.4285714,0.3636365,0.44444445,0.8867925,0.07067669,0.0,0.0
0.54037267,0.4545455,0.27777776,0.18632075,0.012030075,1.0,1.0
0.54037267,0.2727275,0.111111104,0.2264151,0.031578947,1.0,1.0
0.53416145,0.3636365,0.33333334,0.14386792,0.02556391,1.0,1.0
0.6086956,0.54545474,0.5555556,0.4174528,0.058646616,1.0,1.0
0.68322974,0.3636365,0.27777776,0.3089623,0.034586467,1.0,1.0
0.65838504,0.54545474,0.44444445,0.4174528,0.054135337,0.0,0.0
0.6273292,0.2727275,0.38888893,0.3419811,0.03007519,0.0,0.0
0.53416145,0.3636365,0.111111104,0.2995283,0.02556391,1.0,1.0
0.5838509,0.4545455,0.33333334,0.3183962,0.06466166,0.0,0.0
0.55900615,0.2727275,0.22222224,0.13443397,0.018045114,1.0,1.0
0.68322974,0.72727275,0.61111116,0.29009432,0.10526316,1.0,1.0
0.5776397,0.72727275,0.5,0.2924528,0.02706767,1.0,1.0
0.6708074,0.72727275,0.5,0.4174528,0.06616542,1.0,1.0
0.72049683,0.63636374,0.38888893,0.13443397,0.02706767,1.0,1.0
0.43478256,0.3636365,0.22222224,0.15801887,0.013533835,1.0,1.0
0.7080745,0.54545474,0.38888893,0.2830189,0.04661654,1.0,1.0
0.5838509,0.3636365,0.27777776,0.1533019,0.02556391,0.0,0.0
0.6459627,0.63636374,0.44444445,0.2759434,0.10225564,1.0,1.0
0.54658383,0.54545474,0.27777776,0.08018868,0.019548872,1.0,1.0
0.48447204,0.3636365,0.44444445,0.24764152,0.04210526,1.0,1.0
0.60248446,0.3636365,0.22222224,0.3514151,0.034586467,1.0,1.0
0.5279503,0.4545455,0.27777776,0.10377359,0.013533835,1.0,1.0
0.66459626,0.72727275,0.44444445,0.3726415,0.02556391,1.0,1.0
0.66459626,0.72727275,0.61111116,0.13443397,0.03007519,1.0,1.0
0.54037267,0.2727275,0.16666666,0.26179248,0.019548872,1.0,1.0
0.6335404,0.54545474,0.33333334,0.07783019,0.04511278,1.0,1.0
0.6708074,0.63636374,0.5,0.10377359,0.0481203,0.0,0.0
0.6086956,0.4545455,0.33333334,0.31367928,0.1518797,1.0,1.0
0.75155276,0.54545474,0.33333334,0.2570755,0.036090225,1.0,1.0
0.66459626,0.63636374,0.5555556,0.2688679,0.021052632,1.0,1.0
0.70186335,0.63636374,0.5555556,0.3938679,0.054135337,1.0,1.0
0.6521739,0.818182,0.44444445,0.3466981,0.028571429,1.0,1.0
0.6459627,0.54545474,0.44444445,0.2570755,0.04511278,1.0,1.0
0.79503113,0.63636374,0.5555556,0.5683963,0.1924812,0.0,0.0
0.5838509,0.3636365,0.27777776,0.13915095,0.028571429,1.0,1.0
0.7080745,0.54545474,0.38888893,0.4198113,0.04210526,1.0,1.0
0.5776397,0.54545474,0.33333334,0.1509434,0.018045114,1.0,1.0
0.6273292,0.72727275,0.33333334,0.18160377,0.015037593,1.0,1.0
0.68322974,0.63636374,0.38888893,0.2995283,0.05263158,1.0,1.0
0.5155279,0.3636365,0.33333334,0.2287736,0.039097745,0.0,0.0
0.5776397,0.3636365,0.16666666,0.1273585,0.015037593,1.0,1.0
0.4906832,0.4545455,0.27777776,0.094339624,0.034586467,1.0,1.0
0.66459626,0.818182,0.5,0.3231132,0.03007519,1.0,1.0
0.4409938,0.54545474,0.38888893,0.2004717,0.12481204,1.0,1.0
0.54658383,0.3636365,0.27777776,0.14386792,0.016541354,1.0,1.0
0.59627324,0.63636374,0.5,0.64622647,0.0481203,1.0,1.0
0.6459627,0.63636374,0.5,0.4740566,0.039097745,1.0,1.0
0.5900621,0.3636365,0.38888893,0.2806604,0.02706767,1.0,1.0
0.54037267,0.2727275,0.27777776,0.14150943,0.018045114,1.0,1.0
0.7142857,0.63636374,0.33333334,0.2783019,0.04511278,1.0,1.0
0.5155279,0.3636365,0.33333334,0.068396226,0.02406015,1.0,1.0
0.6708074,0.63636374,0.5,0.3231132,0.06616542,1.0,1.0
0.54037267,0.3636365,0.22222224,0.5613208,0.02406015,1.0,1.0
0.68322974,0.72727275,0.5,0.3419811,0.033082705,1.0,1.0
0.34161484,0.3636365,0.27777776,0.0990566,0.016541354,1.0,1.0
0.75155276,0.72727275,0.5555556,0.370283,0.07067669,1.0,1.0
0.5279503,0.2727275,0.16666666,0.08254717,0.022556392,1.0,1.0
0.5031056,0.54545474,0.33333334,0.09669811,0.034586467,0.0,0.0
0.5838509,0.3636365,0.22222224,0.19811322,0.019548872,1.0,1.0
0.4906832,0.4545455,0.33333334,0.21462265,0.013533835,0.0,0.0
0.5155279,0.54545474,0.27777776,0.1768868,0.016541354,1.0,1.0
0.54037267,0.3636365,0.27777776,0.1509434,0.019548872,1.0,1.0
0.62111795,0.54545474,0.33333334,0.12264152,0.04210526,1.0,1.0
0.66459626,0.818182,0.5,0.3160377,0.0481203,1.0,1.0
0.6273292,0.54545474,0.38888893,0.23349057,0.036090225,1.0,1.0
0.6397515,0.72727275,0.33333334,0.16509435,0.019548872,1.0,1.0
0.6459627,0.63636374,0.22222224,0.15566038,0.02406015,1.0,1.0
0.6086956,0.72727275,0.5,0.3985849,0.0481203,1.0,1.0
0.5900621,0.54545474,0.33333334,0.2240566,0.08421053,1.0,1.0
0.4658385,0.4545455,0.22222224,0.18160377,0.03007519,1.0,1.0
0.68944097,0.63636374,0.5,0.106132075,0.028571429,1.0,1.0
0.5714286,0.4545455,0.38888893,0.3490566,0.040601503,1.0,1.0
0.65838504,0.72727275,0.61111116,0.2688679,0.07067669,0.0,0.0
0.6086956,0.63636374,0.44444445,0.058962263,0.03007519,1.0,1.0
0.79503113,0.63636374,0.38888893,0.3443396,0.031578947,1.0,1.0
0.66459626,0.63636374,0.5,0.16509435,0.04661654,1.0,1.0
0.5900621,0.2727275,0.33333334,0.16509435,0.058646616,0.0,0.0
0.6708074,0.54545474,0.44444445,0.20754717,0.118797,1.0,1.0
0.75155276,0.63636374,0.38888893,0.33490568,0.02706767,1.0,1.0
0.67701864,0.63636374,0.38888893,0.4056604,0.0631579,1.0,1.0
0.5652174,0.63636374,0.33333334,0.08254717,0.018045114,1.0,1.0
0.7453416,0.72727275,0.61111116,0.23113208,0.06466166,1.0,1.0
0.5900621,0.63636374,0.5,0.379717,0.05263158,1.0,1.0
0.68322974,0.72727275,0.44444445,0.6084906,0.021052632,1.0,1.0
0.6273292,0.63636374,0.44444445,0.0495283,0.028571429,1.0,1.0
0.7142857,0.63636374,0.6666666,0.3160377,0.20902257,1.0,1.0
0.66459626,0.63636374,0.33333334,0.2830189,0.013533835,1.0,1.0
0.5714286,0.3636365,0.22222224,0.3160377,0.02706767,1.0,1.0
0.4906832,0.2727275,0.27777776,0.16273585,0.02406015,1.0,1.0
0.5900621,0.63636374,0.5555556,0.0495283,0.03007519,1.0,1.0
0.54037267,0.2727275,0.33333334,0.04245283,0.02406015,1.0,1.0
0.59627324,0.3636365,0.33333334,0.2783019,0.054135337,1.0,1.0
0.5093168,0.4545455,0.27777776,0.3466981,0.016541354,1.0,1.0
0.65838504,0.72727275,0.61111116,0.3018868,0.093233086,1.0,1.0
0.4409938,0.3636365,0.22222224,0.23584907,0.019548872,0.0,0.0
0.5776397,0.2727275,0.22222224,0.2830189,0.05263158,1.0,1.0
0.61490685,0.63636374,0.6666666,0.19103774,0.120300755,0.0,0.0
0.552795,0.2727275,0.16666666,0.19575472,0.028571429,1.0,1.0
0.54658383,0.63636374,0.38888893,0.15801887,0.02406015,1.0,1.0
0.5031056,0.3636365,0.38888893,0.5283019,0.033082705,1.0,1.0
0.68322974,0.63636374,0.5555556,0.19339623,0.02406015,1.0,1.0
0.6273292,0.54545474,0.44444445,0.11792453,0.100751884,1.0,1.0
0.60248446,0.54545474,0.38888893,0.4528302,0.040601503,1.0,1.0
0.5031056,0.63636374,0.5,0.2028302,0.1037594,1.0,1.0
0.5776397,0.3636365,0.22222224,0.07311321,0.02406015,1.0,1.0
0.6956522,0.72727275,0.7777778,0.5070755,0.07669173,0.0,0.0
0.54658383,0.3636365,0.5,0.2995283,0.14285715,1.0,1.0
0.6086956,0.54545474,0.5555556,0.5424529,0.02556391,1.0,1.0
0.6459627,0.72727275,0.5555556,0.12264152,0.013533835,1.0,1.0
0.6086956,0.54545474,0.44444445,0.31367928,0.055639096,1.0,1.0
0.5031056,0.3636365,0.33333334,0.1768868,0.018045114,1.0,1.0
0.6273292,0.54545474,0.33333334,0.16745283,0.088721804,1.0,1.0
0.6459627,0.818182,0.5555556,0.43867928,0.07067669,1.0,1.0
0.6956522,0.63636374,0.5,0.13915095,0.039097745,1.0,1.0
0.7080745,0.818182,0.6666666,0.22169812,0.07819549,1.0,1.0
0.6335404,0.72727275,0.44444445,0.28537738,0.037593983,0.0,0.0
0.552795,0.54545474,0.27777776,0.15801887,0.02706767,1.0,1.0
0.60248446,0.54545474,0.33333334,0.3537736,0.036090225,1.0,1.0
0.66459626,0.63636374,0.33333334,0.094339624,0.022556392,1.0,1.0
0.5776397,0.54545474,0.33333334,0.106132075,0.043609023,0.0,0.0
0.5776397,0.3636365,0.22222224,0.2264151,0.028571429,1.0,1.0
0.7639752,0.63636374,0.38888893,0.28537738,0.04661654,1.0,1.0
0.6397515,0.72727275,0.44444445,0.3514151,0.033082705,1.0,1.0
0.6459627,0.63636374,0.27777776,0.1014151,0.022556392,1.0,1.0
0.7080745,0.72727275,0.44444445,0.23349057,0.13533835,1.0,1.0
0.61490685,0.3636365,0.38888893,0.3561321,0.034586467,0.0,0.0
0.62111795,0.63636374,0.38888893,0.19575472,0.051127817,1.0,1.0
0.62111795,0.63636374,0.27777776,0.3443396,0.040601503,1.0,1.0
0.5900621,0.54545474,0.33333334,0.3419811,0.031578947,0.0,0.0
0.62111795,0.63636374,0.5555556,0.514151,0.100751884,1.0,1.0
0.6459627,0.818182,0.5555556,0.3301887,0.05263158,1.0,1.0
0.54658383,0.2727275,0.22222224,0.10377359,0.02706767,1.0,1.0
0.72049683,0.54545474,0.5555556,0.28773588,0.057142857,1.0,1.0
0.66459626,0.63636374,0.61111116,0.2240566,0.07518797,1.0,1.0
0.5217391,0.54545474,0.38888893,0.6132076,0.09774437,1.0,1.0
0.6459627,0.72727275,0.5555556,0.62028307,0.087218046,1.0,1.0
0.7267081,0.63636374,0.5,0.33962268,0.04962406,1.0,1.0
0.6708074,0.54545474,0.33333334,0.48584908,0.10526316,1.0,1.0
0.5652174,0.4545455,0.27777776,0.09669811,0.016541354,1.0,1.0
0.53416145,0.4545455,0.22222224,0.19575472,0.015037593,1.0,1.0
0.60248446,0.72727275,0.5,0.094339624,0.021052632,1.0,1.0
0.59627324,0.4545455,0.27777776,0.125,0.06616542,1.0,1.0
0.70186335,0.63636374,0.44444445,0.6674529,0.06616542,1.0,1.0
0.5155279,0.4545455,0.38888893,0.31367928,0.022556392,1.0,1.0
0.5217391,0.3636365,0.33333334,0.2735849,0.02706767,1.0,1.0
0.75155276,0.818182,0.5,0.36084908,0.24661654,1.0,1.0
0.70186335,0.63636374,0.44444445,0.36084908,0.07669173,1.0,1.0
0.61490685,0.72727275,0.5,0.2665094,0.14285715,1.0,1.0
0.6086956,0.63636374,0.33333334,0.0754717,0.02406015,1.0,1.0
0.5714286,0.4545455,0.22222224,0.19103774,0.04511278,1.0,1.0
0.6397515,0.63636374,0.44444445,0.2287736,0.04210526,1.0,1.0
0.6459627,0.63636374,0.38888893,0.379717,0.034586467,1.0,1.0
0.5776397,0.54545474,0.33333334,0.19575472,0.04661654,1.0,1.0
0.72049683,0.54545474,0.44444445,0.4410377,0.11729324,1.0,1.0
0.6273292,0.72727275,0.6666666,0.11084905,0.1037594,0.0,0.0
0.6521739,0.4545455,0.38888893,0.24056603,0.02556391,1.0,1.0
0.66459626,0.63636374,0.44444445,0.3561321,0.07819549,1.0,1.0
0.5838509,0.3636365,0.38888893,0.20518868,0.021052632,0.0,0.0
0.72049683,0.63636374,0.5,0.3089623,0.088721804,1.0,1.0
0.6086956,0.2727275,0.27777776,0.5259434,0.23609023,0.0,0.0
0.5776397,0.54545474,0.38888893,0.15566038,0.021052632,1.0,1.0
0.54658383,0.3636365,0.38888893,0.21933962,0.02556391,1.0,1.0
0.4534161,0.54545474,0.33333334,0.12028302,0.016541354,1.0,1.0
0.5714286,0.4545455,0.38888893,0.3066038,0.02406015,1.0,1.0
0.62111795,0.3636365,0.16666666,0.26179248,0.031578947,1.0,1.0
0.7080745,0.4545455,0.44444445,0.4292453,0.12781955,0.0,0.0
0.61490685,0.63636374,0.5,0.6768868,0.087218046,0.0,0.0
0.5776397,0.54545474,0.38888893,0.24528302,0.019548872,1.0,1.0
0.61490685,0.72727275,0.6666666,0.5754717,0.07067669,0.0,0.0
0.5217391,0.2727275,0.16666666,0.06603774,0.016541354,1.0,1.0
0.68944097,0.72727275,0.5,0.2688679,0.12330827,1.0,1.0
0.5714286,0.2727275,0.33333334,0.2806604,0.039097745,1.0,1.0
0.55900615,0.63636374,0.38888893,0.16745283,0.09172933,1.0,1.0
0.66459626,0.63636374,0.5,0.5542453,0.106766924,1.0,1.0
0.6521739,0.4545455,0.38888893,0.4575472,0.087218046,0.0,0.0
0.6397515,0.63636374,0.27777776,0.3514151,0.1112782,1.0,1.0
0.5279503,0.2727275,0.111111104,0.16037737,0.022556392,1.0,1.0
0.59627324,0.2727275,0.27777776,0.1768868,0.03007519,1.0,1.0
0.6708074,0.72727275,0.5555556,0.370283,0.09774437,1.0,1.0
0.6708074,0.54545474,0.38888893,0.4245283,0.034586467,0.0,0.0
0.6459627,0.63636374,0.5,0.2523585,0.088721804,1.0,1.0
0.4906832,0.2727275,0.22222224,0.3254717,0.016541354,1.0,1.0
0.6397515,0.63636374,0.5555556,0.3466981,0.054135337,1.0,1.0
0.47826087,0.4545455,0.38888893,0.18396227,0.028571429,1.0,1.0
0.59627324,0.54545474,0.38888893,0.6580189,0.022556392,1.0,1.0
0.47204965,0.4545455,0.22222224,0.13207547,0.018045114,1.0,1.0
0.5714286,0.4545455,0.27777776,0.3042453,0.10225564,0.0,0.0
0.5217391,0.3636365,0.27777776,0.23349057,0.031578947,1.0,1.0
0.6708074,0.72727275,0.5555556,0.3537736,0.033082705,1.0,1.0
0.70186335,0.72727275,0.5555556,0.21933962,0.30827066,1.0,1.0
0.4037267,0.4545455,0.16666666,0.1509434,0.012030075,1.0,1.0
0.54037267,0.2727275,0.22222224,0.056603774,0.015037593,1.0,1.0
0.7391303,0.54545474,0.33333334,0.20990567,0.04661654,0.0,0.0
0.6459627,0.54545474,0.5,0.19339623,0.036090225,1.0,1.0
0.6273292,0.2727275,0.22222224,0.16745283,0.031578947,1.0,1.0
0.5900621,0.818182,0.5555556,0.2735849,0.04962406,1.0,1.0
0.54037267,0.2727275,0.27777776,0.23584907,0.018045114,1.0,1.0
0.6273292,0.72727275,0.44444445,0.08018868,0.018045114,1.0,1.0
0.68322974,0.63636374,0.44444445,0.28537738,0.04210526,1.0,1.0
0.55900615,0.3636365,0.111111104,0.08490566,0.022556392,1.0,1.0
0.6397515,0.818182,0.44444445,0.19811322,0.07067669,1.0,1.0
0.61490685,0.4545455,0.5,0.2240566,0.02556391,0.0,0.0
0.66459626,0.63636374,0.44444445,0.2995283,0.0481203,1.0,1.0
0.6459627,0.63636374,0.38888893,0.16037737,0.036090225,1.0,1.0
0.6397515,0.4545455,0.33333334,0.3018868,0.043609023,1.0,1.0
0.6521739,0.818182,0.5555556,0.22169812,0.15639098,0.0,0.0
0.62111795,0.63636374,0.44444445,0.52122647,0.031578947,1.0,1.0
0.6335404,0.3636365,0.33333334,0.3325472,0.057142857,1.0,1.0
0.5900621,0.3636365,0.22222224,0.08018868,0.019548872,1.0,1.0
0.60248446,0.63636374,0.27777776,0.094339624,0.012030075,1.0,1.0
0.48447204,0.4545455,0.33333334,0.11320755,0.016541354,1.0,1.0
0.70186335,0.4545455,0.33333334,0.4033019,0.02706767,1.0,1.0
0.6397515,0.72727275,0.44444445,0.08018868,0.06466166,1.0,1.0
0.7391303,0.54545474,0.5,0.29009432,0.088721804,0.0,0.0
0.41614908,0.4545455,0.16666666,0.13915095,0.010526315,1.0,1.0
0.82608694,0.63636374,0.44444445,0.48820758,0.034586467,1.0,1.0
0.55900615,0.4545455,0.44444445,0.509434,0.1037594,1.0,1.0
0.6273292,0.3636365,0.27777776,0.1768868,0.057142857,1.0,1.0
0.5155279,0.3636365,0.33333334,0.13679245,0.018045114,1.0,1.0
0.6956522,0.4545455,0.38888893,0.20518868,0.028571429,1.0,1.0
0.68322974,0.63636374,0.61111116,0.2665094,0.05263158,1.0,1.0
0.6708074,0.72727275,0.5555556,0.2759434,0.114285715,1.0,1.0
0.47826087,0.2727275,0.16666666,0.21226415,0.010526315,1.0,1.0
0.4409938,0.4545455,0.33333334,0.1745283,0.012030075,1.0,1.0
0.68322974,0.4545455,0.38888893,0.2287736,0.04661654,1.0,1.0
0.7267081,0.4545455,0.44444445,0.7853774,0.15037595,1.0,1.0
0.59627324,0.2727275,0.33333334,0.24764152,0.0631579,1.0,1.0
0.7080745,0.63636374,0.38888893,0.3679245,0.09022557,1.0,1.0
0.5900621,0.3636365,0.33333334,0.18160377,0.021052632,1.0,1.0
0.55900615,0.54545474,0.38888893,0.12264152,0.028571429,1.0,1.0
0.6459627,0.63636374,0.33333334,0.24056603,0.0481203,1.0,1.0
0.5093168,0.4545455,0.22222224,0.07075472,0.02556391,1.0,1.0
0.49689436,0.4545455,0.27777776,0.3679245,0.0481203,1.0,1.0
0.6521739,0.63636374,0.61111116,0.2830189,0.1669173,1.0,1.0
0.6397515,0.4545455,0.33333334,0.16981132,0.016541354,1.0,1.0
0.62111795,0.63636374,0.33333334,0.3278302,0.034586467,1.0,1.0
0.5093168,0.2727275,0.27777776,0.16037737,0.018045114,1.0,1.0
0.6521739,0.54545474,0.5,0.3207547,0.02706767,0.0,0.0
0.6273292,0.63636374,0.5,0.254717,0.05263158,1.0,1.0
0.6335404,0.63636374,0.44444445,0.3089623,0.07518797,1.0,1.0
0.5652174,0.54545474,0.33333334,0.14386792,0.034586467,1.0,1.0
0.5776397,0.4545455,0.16666666,0.2004717,0.016541354,1.0,1.0
0.68944097,0.63636374,0.5555556,0.8301887,0.057142857,1.0,1.0
0.53416145,0.4545455,0.22222224,0.19811322,0.018045114,1.0,1.0
0.54037267,0.4545455,0.44444445,0.764151,0.1037594,0.0,0.0
0.3043478,0.4545455,0.33333334,0.2264151,0.013533835,1.0,1.0
0.61490685,0.63636374,0.5555556,0.28773588,0.04210526,1.0,1.0
0.62111795,0.54545474,0.38888893,0.23113208,0.031578947,1.0,1.0
0.7453416,0.4545455,0.38888893,0.18867925,0.0631579,1.0,1.0
0.6273292,0.72727275,0.7222222,0.5377359,0.043609023,1.0,1.0
0.60248446,0.54545474,0.38888893,0.19339623,0.031578947,1.0,1.0
0.55900615,0.4545455,0.33333334,0.08962265,0.012030075,1.0,1.0
0.68944097,0.72727275,0.5555556,0.48584908,0.08120301,1.0,1.0
0.55900615,0.2727275,0.33333334,0.3443396,0.04210526,1.0,1.0
0.62111795,0.54545474,0.5555556,0.2830189,0.0481203,0.0,0.0
0.5093168,0.3636365,0.33333334,0.2735849,0.031578947,1.0,1.0
0.6521739,0.63636374,0.5555556,0.12028302,0.034586467,1.0,1.0
0.6521739,0.63636374,0.33333334,0.3207547,0.03007519,1.0,1.0
0.6086956,0.4545455,0.33333334,0.19575472,0.043609023,1.0,1.0
0.65838504,0.72727275,0.5555556,0.14386792,0.018045114,1.0,1.0
0.42236024,0.18181825,0.33333334,0.28537738,0.02406015,1.0,1.0
0.5093168,0.3636365,0.27777776,0.41273588,0.039097745,1.0,1.0
0.5155279,0.3636365,0.22222224,0.16745283,0.013533835,1.0,1.0
0.552795,0.2727275,0.16666666,0.3207547,0.03007519,1.0,1.0
0.66459626,0.4545455,0.33333334,0.5,0.05263158,1.0,1.0
0.5279503,0.3636365,0.33333334,0.1485849,0.018045114,1.0,1.0
0.66459626,0.72727275,0.44444445,0.4976415,0.028571429,1.0,1.0
0.72049683,0.72727275,0.5555556,0.18396227,0.040601503,1.0,1.0
0.7080745,0.63636374,0.6666666,0.4410377,0.08421053,1.0,1.0
0.6956522,0.72727275,0.61111116,0.49056607,0.06165413,1.0,1.0
0.6521739,0.72727275,0.5555556,0.2240566,0.07218046,1.0,1.0
0.68322974,0.72727275,0.5555556,0.25,0.043609023,1.0,1.0
0.7080745,0.54545474,0.38888893,0.1273585,0.039097745,1.0,1.0
0.68944097,0.54545474,0.5555556,0.3254717,0.051127817,0.0,0.0
0.5155279,0.2727275,0.22222224,0.2287736,0.060150374,1.0,1.0
0.6397515,0.54545474,0.5,0.13443397,0.057142857,1.0,1.0
0.62111795,0.54545474,0.38888893,0.3537736,0.055639096,1.0,1.0
0.4658385,0.2727275,0.38888893,0.19575472,0.057142857,1.0,1.0
0.6273292,0.72727275,0.5,0.24292453,0.09172933,1.0,1.0
0.72049683,0.72727275,0.5,0.2240566,0.13233083,1.0,1.0
0.5900621,0.63636374,0.27777776,0.21698113,0.033082705,1.0,1.0
0.53416145,0.54545474,0.38888893,0.08490566,0.018045114,1.0,1.0
0.6273292,0.54545474,0.38888893,0.3584906,0.040601503,1.0,1.0
0.5155279,0.2727275,0.22222224,0.2735849,0.02556391,1.0,1.0
0.5652174,0.2727275,0.38888893,0.3089623,0.08421053,1.0,1.0
0.55900615,0.3636365,0.33333334,0.2971698,0.028571429,0.0,0.0
0.7080745,0.63636374,0.33333334,0.18160377,0.012030075,1.0,1.0
0.68322974,0.54545474,0.61111116,0.4339623,0.0481203,1.0,1.0
0.62111795,0.54545474,0.5,0.33490568,0.02406015,0.0,0.0
0.7329193,0.63636374,0.33333334,0.2971698,0.04962406,1.0,1.0
0.7267081,0.63636374,0.5,0.4787736,0.04511278,1.0,1.0
0.48447204,0.3636365,0.33333334,0.4292453,0.02556391,1.0,1.0
0.5279503,0.4545455,0.33333334,0.14150943,0.022556392,1.0,1.0
0.6708074,0.63636374,0.38888893,0.3490566,0.118797,1.0,1.0
0.5652174,0.3636365,0.33333334,0.3018868,0.0481203,1.0,1.0
0.6521739,0.72727275,0.5,0.13915095,0.036090225,1.0,1.0
0.5031056,0.18181825,0.22222224,0.14386792,0.015037593,1.0,1.0
0.6273292,0.63636374,0.44444445,0.3301887,0.05263158,1.0,1.0
0.6956522,0.63636374,0.5,0.1745283,0.02556391,1.0,1.0
0.5652174,0.3636365,0.27777776,0.08726415,0.016541354,1.0,1.0
0.54658383,0.63636374,0.38888893,0.3561321,0.040601503,0.0,0.0
0.62111795,0.54545474,0.38888893,0.091981135,0.08270677,1.0,1.0
0.5714286,0.2727275,0.22222224,0.16745283,0.02556391,1.0,1.0
0.6521739,0.63636374,0.5555556,0.2995283,0.040601503,1.0,1.0
0.7080745,0.72727275,0.5,0.41037738,0.08571429,1.0,1.0
0.7080745,0.63636374,0.61111116,0.5023585,0.03007519,1.0,1.0
0.6956522,0.63636374,0.27777776,0.12028302,0.033082705,1.0,1.0
0.72049683,0.54545474,0.44444445,0.23584907,0.17443609,1.0,1.0
0.7391303,0.4545455,0.44444445,0.4481132,0.039097745,1.0,1.0
0.6708074,0.63636374,0.5555556,0.2830189,0.06917293,0.0,0.0
0.6708074,0.4545455,0.33333334,0.3066038,0.23308271,1.0,1.0
